commune,timestamp,temperature_c,humidite_pct,rayonnement_solaire_wm2,vitesse_vent_kmh,precipitation_mm,date,day,day_of_week,month,season,hour
Nantes,2023-12-07 22:00:00,9.9,49.6,2.5,39.7,0.0,2023-12-07,7,3,12,Hiver,22
Nantes,2023-12-07 23:00:00,4.4,43.0,49.1,32.3,0.0,2023-12-07,7,3,12,Hiver,23
Nantes,2023-12-08 00:00:00,6.2,62.1,27.2,36.1,0.0,2023-12-08,8,4,12,Hiver,0
Nantes,2023-12-08 01:00:00,6.5,55.5,47.1,35.1,0.0,2023-12-08,8,4,12,Hiver,1
Nantes,2023-12-08 02:00:00,1.0,62.1,1.7,24.1,0.0,2023-12-08,8,4,12,Hiver,2
Nantes,2023-12-08 03:00:00,6.2,36.6,11.3,1.9,0.0,2023-12-08,8,4,12,Hiver,3
Nantes,2023-12-08 04:00:00,10.5,44.0,0.1,22.7,0.0,2023-12-08,8,4,12,Hiver,4
Nantes,2023-12-08 05:00:00,-0.6,65.1,7.9,2.2,0.0,2023-12-08,8,4,12,Hiver,5
Nantes,2023-12-08 06:00:00,8.8,80.9,212.2,20.9,0.0,2023-12-08,8,4,12,Hiver,6
Nantes,2023-12-08 07:00:00,6.8,74.0,40.3,10.4,0.0,2023-12-08,8,4,12,Hiver,7
Nantes,2023-12-08 08:00:00,1.1,76.5,33.3,15.4,0.0,2023-12-08,8,4,12,Hiver,8
Nantes,2023-12-08 09:00:00,1.2,50.1,636.6,34.5,7.5,2023-12-08,8,4,12,Hiver,9
Nantes,2023-12-08 10:00:00,5.9,31.3,49.2,40.0,0.0,2023-12-08,8,4,12,Hiver,10
Nantes,2023-12-08 11:00:00,-0.6,66.7,123.3,1.1,0.0,2023-12-08,8,4,12,Hiver,11
Nantes,2023-12-08 12:00:00,6.7,94.1,741.1,35.0,5.4,2023-12-08,8,4,12,Hiver,12
Nantes,2023-12-08 13:00:00,0.1,66.0,505.7,31.7,0.0,2023-12-08,8,4,12,Hiver,13
Nantes,2023-12-08 15:00:00,0.5,34.5,283.7,9.8,0.0,2023-12-08,8,4,12,Hiver,15
Nantes,2023-12-08 16:00:00,0.5,55.0,461.2,19.6,0.0,2023-12-08,8,4,12,Hiver,16
Nantes,2023-12-08 17:00:00,3.5,78.4,272.7,18.7,1.4,2023-12-08,8,4,12,Hiver,17
Nantes,2023-12-08 18:00:00,-1.1,75.3,12.8,0.6,0.0,2023-12-08,8,4,12,Hiver,18
Nantes,2023-12-08 19:00:00,0.6,66.3,754.4,22.8,9.1,2023-12-08,8,4,12,Hiver,19
Nantes,2023-12-08 20:00:00,2.4,84.6,761.2,20.5,7.6,2023-12-08,8,4,12,Hiver,20
Nantes,2023-12-08 21:00:00,3.2,53.0,7.5,30.6,13.3,2023-12-08,8,4,12,Hiver,21
Nantes,2023-12-08 22:00:00,4.3,55.8,27.8,32.3,0.0,2023-12-08,8,4,12,Hiver,22
Nantes,2023-12-08 23:00:00,7.4,44.4,1.9,34.9,0.0,2023-12-08,8,4,12,Hiver,23
Nantes,2023-12-09 00:00:00,6.6,89.0,32.8,19.8,0.0,2023-12-09,9,5,12,Hiver,0
Nantes,2023-12-09 01:00:00,9.4,64.7,36.8,34.4,0.0,2023-12-09,9,5,12,Hiver,1
Nantes,2023-12-09 02:00:00,6.9,82.4,43.9,38.5,0.0,2023-12-09,9,5,12,Hiver,2
Nantes,2023-12-09 03:00:00,11.1,91.5,14.9,26.4,0.0,2023-12-09,9,5,12,Hiver,3
Nantes,2023-12-09 04:00:00,10.2,57.6,46.1,8.1,0.0,2023-12-09,9,5,12,Hiver,4
Nantes,2023-12-09 05:00:00,1.1,45.9,15.1,20.6,0.0,2023-12-09,9,5,12,Hiver,5
Nantes,2023-12-09 06:00:00,1.0,53.5,631.1,4.9,0.0,2023-12-09,9,5,12,Hiver,6
Nantes,2023-12-09 07:00:00,3.1,82.0,462.8,3.7,6.8,2023-12-09,9,5,12,Hiver,7
Nantes,2023-12-09 08:00:00,-1.9,62.7,25.0,29.5,0.0,2023-12-09,9,5,12,Hiver,8
Nantes,2023-12-09 09:00:00,4.5,43.3,195.3,30.0,11.3,2023-12-09,9,5,12,Hiver,9
Nantes,2023-12-09 10:00:00,8.7,31.7,265.7,19.6,14.5,2023-12-09,9,5,12,Hiver,10
Nantes,2023-12-09 11:00:00,10.4,62.5,781.6,12.6,0.0,2023-12-09,9,5,12,Hiver,11
Nantes,2023-12-09 12:00:00,-0.3,85.2,77.1,26.6,0.0,2023-12-09,9,5,12,Hiver,12
Nantes,2023-12-09 13:00:00,7.7,73.8,89.7,10.3,5.7,2023-12-09,9,5,12,Hiver,13
Nantes,2023-12-09 14:00:00,5.3,42.7,647.0,23.3,0.0,2023-12-09,9,5,12,Hiver,14
Nantes,2023-12-09 15:00:00,6.2,57.5,58.4,5.6,0.0,2023-12-09,9,5,12,Hiver,15
Nantes,2023-12-09 16:00:00,11.6,31.3,166.6,34.2,14.4,2023-12-09,9,5,12,Hiver,16
Nantes,2023-12-09 17:00:00,0.6,41.1,714.6,32.7,0.0,2023-12-09,9,5,12,Hiver,17
Nantes,2023-12-09 18:00:00,7.2,70.4,569.0,26.1,0.0,2023-12-09,9,5,12,Hiver,18
Nantes,2023-12-09 19:00:00,3.4,40.1,443.6,13.1,0.0,2023-12-09,9,5,12,Hiver,19
Nantes,2023-12-09 20:00:00,8.9,60.4,59.6,9.5,0.0,2023-12-09,9,5,12,Hiver,20
Nantes,2023-12-09 21:00:00,5.2,47.3,9.9,27.2,7.4,2023-12-09,9,5,12,Hiver,21
Nantes,2023-12-09 22:00:00,7.8,42.0,26.1,26.4,0.0,2023-12-09,9,5,12,Hiver,22
Nantes,2023-12-09 23:00:00,3.7,54.4,29.9,19.4,0.0,2023-12-09,9,5,12,Hiver,23
Nantes,2023-12-10 01:00:00,8.0,39.0,49.0,11.1,0.0,2023-12-10,10,6,12,Hiver,1
Nantes,2023-12-10 02:00:00,3.2,69.8,7.5,17.3,13.2,2023-12-10,10,6,12,Hiver,2
Nantes,2023-12-10 03:00:00,-1.0,76.8,38.4,8.3,0.0,2023-12-10,10,6,12,Hiver,3
Nantes,2023-12-10 04:00:00,-0.8,33.0,6.0,2.9,0.0,2023-12-10,10,6,12,Hiver,4
Nantes,2023-12-10 05:00:00,11.2,79.0,49.9,25.1,0.0,2023-12-10,10,6,12,Hiver,5
Nantes,2023-12-10 06:00:00,1.2,91.6,694.7,1.4,11.7,2023-12-10,10,6,12,Hiver,6
Nantes,2023-12-10 07:00:00,4.4,80.9,85.3,5.3,0.0,2023-12-10,10,6,12,Hiver,7
Nantes,2023-12-10 08:00:00,3.6,43.1,273.3,8.4,0.0,2023-12-10,10,6,12,Hiver,8
Nantes,2023-12-10 09:00:00,7.2,47.7,59.1,6.5,10.9,2023-12-10,10,6,12,Hiver,9
Nantes,2023-12-10 10:00:00,11.1,74.8,574.2,26.8,0.0,2023-12-10,10,6,12,Hiver,10
Nantes,2023-12-10 11:00:00,5.1,35.0,119.1,9.5,0.0,2023-12-10,10,6,12,Hiver,11
Nantes,2023-12-10 12:00:00,8.0,82.5,710.7,22.4,0.0,2023-12-10,10,6,12,Hiver,12
Nantes,2023-12-10 13:00:00,5.2,63.8,784.0,5.1,0.0,2023-12-10,10,6,12,Hiver,13
Nantes,2023-12-10 14:00:00,1.8,58.3,719.4,31.6,7.6,2023-12-10,10,6,12,Hiver,14
Nantes,2023-12-10 15:00:00,10.3,41.8,725.2,38.9,0.0,2023-12-10,10,6,12,Hiver,15
Nantes,2023-12-10 16:00:00,8.8,36.0,724.6,24.5,0.0,2023-12-10,10,6,12,Hiver,16
Nantes,2023-12-10 17:00:00,10.8,52.6,266.3,7.7,0.0,2023-12-10,10,6,12,Hiver,17
Nantes,2023-12-10 18:00:00,4.3,39.4,419.6,34.2,10.8,2023-12-10,10,6,12,Hiver,18
Nantes,2023-12-10 19:00:00,2.8,71.0,462.1,9.7,0.0,2023-12-10,10,6,12,Hiver,19
Nantes,2023-12-10 20:00:00,1.3,55.9,282.7,3.2,0.0,2023-12-10,10,6,12,Hiver,20
Nantes,2023-12-10 21:00:00,7.6,82.3,3.7,15.6,0.0,2023-12-10,10,6,12,Hiver,21
Nantes,2023-12-10 22:00:00,4.4,33.5,23.4,3.8,0.0,2023-12-10,10,6,12,Hiver,22
Nantes,2023-12-11 00:00:00,1.0,59.6,43.4,26.4,0.0,2023-12-11,11,0,12,Hiver,0
Nantes,2023-12-11 01:00:00,-1.8,33.1,0.5,2.3,0.0,2023-12-11,11,0,12,Hiver,1
Nantes,2023-12-11 02:00:00,10.2,83.8,46.7,27.8,2.6,2023-12-11,11,0,12,Hiver,2
Nantes,2023-12-11 03:00:00,5.8,62.5,12.7,34.8,0.0,2023-12-11,11,0,12,Hiver,3
Nantes,2023-12-11 04:00:00,6.0,49.4,46.8,18.0,0.0,2023-12-11,11,0,12,Hiver,4
Nantes,2023-12-11 05:00:00,4.4,58.7,40.2,23.1,14.9,2023-12-11,11,0,12,Hiver,5
Nantes,2023-12-11 06:00:00,7.9,58.1,664.4,19.6,0.0,2023-12-11,11,0,12,Hiver,6
Nantes,2023-12-11 07:00:00,3.6,60.2,433.7,2.8,11.8,2023-12-11,11,0,12,Hiver,7
Nantes,2023-12-11 08:00:00,11.8,90.1,211.6,10.7,0.0,2023-12-11,11,0,12,Hiver,8
Nantes,2023-12-11 09:00:00,-0.4,39.4,500.6,14.8,0.0,2023-12-11,11,0,12,Hiver,9
Nantes,2023-12-11 10:00:00,1.0,60.3,264.3,15.5,0.0,2023-12-11,11,0,12,Hiver,10
Nantes,2023-12-11 11:00:00,2.1,86.0,369.3,22.9,14.6,2023-12-11,11,0,12,Hiver,11
Nantes,2023-12-11 12:00:00,3.8,67.3,726.6,6.8,11.1,2023-12-11,11,0,12,Hiver,12
Nantes,2023-12-11 13:00:00,9.0,72.4,706.8,27.1,2.7,2023-12-11,11,0,12,Hiver,13
Nantes,2023-12-11 14:00:00,8.6,33.8,407.5,10.7,0.0,2023-12-11,11,0,12,Hiver,14
Nantes,2023-12-11 15:00:00,5.2,79.9,362.6,38.0,10.6,2023-12-11,11,0,12,Hiver,15
Nantes,2023-12-11 16:00:00,9.6,34.1,1.1,15.6,0.0,2023-12-11,11,0,12,Hiver,16
Nantes,2023-12-11 17:00:00,5.9,57.4,634.7,8.9,0.0,2023-12-11,11,0,12,Hiver,17
Nantes,2023-12-11 18:00:00,11.5,36.4,170.3,36.4,0.0,2023-12-11,11,0,12,Hiver,18
Nantes,2023-12-11 19:00:00,1.9,30.8,175.1,6.5,0.0,2023-12-11,11,0,12,Hiver,19
Nantes,2023-12-11 20:00:00,7.3,68.5,575.4,20.4,0.0,2023-12-11,11,0,12,Hiver,20
Nantes,2023-12-11 21:00:00,-1.8,59.7,4.0,26.7,0.0,2023-12-11,11,0,12,Hiver,21
Nantes,2023-12-11 22:00:00,10.4,56.7,25.9,19.4,0.0,2023-12-11,11,0,12,Hiver,22
Nantes,2023-12-11 23:00:00,10.9,47.7,46.2,39.0,0.4,2023-12-11,11,0,12,Hiver,23
Nantes,2023-12-12 00:00:00,11.3,34.4,25.2,9.1,0.0,2023-12-12,12,1,12,Hiver,0
Nantes,2023-12-12 01:00:00,9.7,42.1,22.5,13.4,0.0,2023-12-12,12,1,12,Hiver,1
Nantes,2023-12-12 02:00:00,4.2,48.2,4.3,27.6,13.3,2023-12-12,12,1,12,Hiver,2
Nantes,2023-12-12 03:00:00,5.4,56.8,14.1,19.1,14.5,2023-12-12,12,1,12,Hiver,3
Nantes,2023-12-12 04:00:00,0.2,63.6,47.4,8.0,0.0,2023-12-12,12,1,12,Hiver,4
Nantes,2023-12-12 05:00:00,9.2,60.0,20.3,20.7,0.0,2023-12-12,12,1,12,Hiver,5
Nantes,2023-12-12 06:00:00,2.0,91.4,444.0,21.9,0.0,2023-12-12,12,1,12,Hiver,6
Nantes,2023-12-12 07:00:00,-0.2,89.0,732.8,12.7,0.0,2023-12-12,12,1,12,Hiver,7
Nantes,2023-12-12 08:00:00,6.7,50.1,381.1,31.1,0.0,2023-12-12,12,1,12,Hiver,8
Nantes,2023-12-12 09:00:00,2.8,90.6,565.0,14.7,0.0,2023-12-12,12,1,12,Hiver,9
Nantes,2023-12-12 10:00:00,9.9,37.2,15.9,28.7,0.0,2023-12-12,12,1,12,Hiver,10
Nantes,2023-12-12 11:00:00,6.5,62.7,715.4,12.6,0.0,2023-12-12,12,1,12,Hiver,11
Nantes,2023-12-12 12:00:00,5.2,89.9,644.4,25.1,0.0,2023-12-12,12,1,12,Hiver,12
Nantes,2023-12-12 13:00:00,8.0,69.8,374.5,31.2,10.4,2023-12-12,12,1,12,Hiver,13
Nantes,2023-12-12 14:00:00,1.7,44.8,328.6,22.5,4.4,2023-12-12,12,1,12,Hiver,14
Nantes,2023-12-12 16:00:00,6.5,63.2,704.9,7.9,0.0,2023-12-12,12,1,12,Hiver,16
Nantes,2023-12-12 17:00:00,0.2,45.5,671.6,8.1,0.0,2023-12-12,12,1,12,Hiver,17
Nantes,2023-12-12 18:00:00,10.2,82.6,355.4,16.6,0.0,2023-12-12,12,1,12,Hiver,18
Nantes,2023-12-12 19:00:00,0.1,62.7,791.7,14.4,5.5,2023-12-12,12,1,12,Hiver,19
Nantes,2023-12-12 20:00:00,6.6,57.7,749.1,32.2,12.9,2023-12-12,12,1,12,Hiver,20
Nantes,2023-12-12 21:00:00,1.2,82.4,10.1,32.9,0.0,2023-12-12,12,1,12,Hiver,21
Nantes,2023-12-12 22:00:00,0.2,43.4,49.8,23.3,0.0,2023-12-12,12,1,12,Hiver,22
Nantes,2023-12-12 23:00:00,-0.3,38.3,6.2,31.1,0.0,2023-12-12,12,1,12,Hiver,23
Nantes,2023-12-13 00:00:00,0.3,36.8,27.4,9.7,13.5,2023-12-13,13,2,12,Hiver,0
Nantes,2023-12-13 02:00:00,0.1,64.9,28.4,5.0,0.0,2023-12-13,13,2,12,Hiver,2
Nantes,2023-12-13 03:00:00,1.8,60.2,7.4,37.4,0.0,2023-12-13,13,2,12,Hiver,3
Nantes,2023-12-13 04:00:00,3.9,31.1,4.9,39.3,0.0,2023-12-13,13,2,12,Hiver,4
Nantes,2023-12-13 05:00:00,-0.0,65.3,48.8,24.3,0.0,2023-12-13,13,2,12,Hiver,5
Nantes,2023-12-13 06:00:00,2.7,94.3,468.9,23.0,3.3,2023-12-13,13,2,12,Hiver,6
Nantes,2023-12-13 07:00:00,8.9,58.8,278.5,26.0,0.0,2023-12-13,13,2,12,Hiver,7
Nantes,2023-12-13 08:00:00,9.0,59.2,65.2,13.6,9.4,2023-12-13,13,2,12,Hiver,8
Nantes,2023-12-13 09:00:00,0.7,46.8,178.6,29.7,5.4,2023-12-13,13,2,12,Hiver,9
Nantes,2023-12-13 10:00:00,6.3,94.0,272.3,37.4,5.5,2023-12-13,13,2,12,Hiver,10
Nantes,2023-12-13 11:00:00,0.0,33.7,39.0,35.6,0.0,2023-12-13,13,2,12,Hiver,11
Nantes,2023-12-13 12:00:00,-0.3,90.7,13.7,15.4,0.0,2023-12-13,13,2,12,Hiver,12
Nantes,2023-12-13 13:00:00,9.6,73.6,220.1,5.1,12.2,2023-12-13,13,2,12,Hiver,13
Nantes,2023-12-13 14:00:00,12.0,43.3,444.8,27.7,9.9,2023-12-13,13,2,12,Hiver,14
Nantes,2023-12-13 15:00:00,2.1,51.4,482.5,9.4,0.0,2023-12-13,13,2,12,Hiver,15
Nantes,2023-12-13 16:00:00,0.8,58.8,679.2,12.8,0.0,2023-12-13,13,2,12,Hiver,16
Nantes,2023-12-13 17:00:00,6.4,30.7,30.2,22.6,0.0,2023-12-13,13,2,12,Hiver,17
Nantes,2023-12-13 19:00:00,7.95,86.0,331.6,12.0,0.0,2023-12-13,13,2,12,Hiver,19
Nantes,2023-12-13 20:00:00,9.5,35.4,142.2,32.5,7.1,2023-12-13,13,2,12,Hiver,20
Nantes,2023-12-13 21:00:00,2.1,47.8,42.9,31.1,0.0,2023-12-13,13,2,12,Hiver,21
Nantes,2023-12-13 22:00:00,0.6,61.2,40.4,8.2,0.0,2023-12-13,13,2,12,Hiver,22
Nantes,2023-12-13 23:00:00,-1.1,44.2,39.6,21.7,0.0,2023-12-13,13,2,12,Hiver,23
Nantes,2023-12-14 00:00:00,3.0,34.5,11.4,6.0,0.0,2023-12-14,14,3,12,Hiver,0
Nantes,2023-12-14 01:00:00,7.7,64.9,4.5,11.2,4.7,2023-12-14,14,3,12,Hiver,1
Nantes,2023-12-14 02:00:00,0.8,63.9,27.3,2.1,0.0,2023-12-14,14,3,12,Hiver,2
Nantes,2023-12-14 03:00:00,11.8,93.7,8.4,39.8,0.0,2023-12-14,14,3,12,Hiver,3
Nantes,2023-12-14 04:00:00,10.7,84.4,11.6,21.9,0.0,2023-12-14,14,3,12,Hiver,4
Nantes,2023-12-14 05:00:00,-0.3,43.7,16.0,2.2,0.0,2023-12-14,14,3,12,Hiver,5
Nantes,2023-12-14 06:00:00,9.2,52.4,448.9,31.8,0.0,2023-12-14,14,3,12,Hiver,6
Nantes,2023-12-14 07:00:00,0.2,87.2,245.3,6.2,11.5,2023-12-14,14,3,12,Hiver,7
Nantes,2023-12-14 08:00:00,8.2,87.9,607.6,36.2,0.0,2023-12-14,14,3,12,Hiver,8
Nantes,2023-12-14 09:00:00,10.4,78.6,119.3,26.7,14.0,2023-12-14,14,3,12,Hiver,9
Nantes,2023-12-14 10:00:00,5.7,45.4,467.7,1.6,0.3,2023-12-14,14,3,12,Hiver,10
Nantes,2023-12-14 11:00:00,5.2,59.1,775.5,23.5,8.7,2023-12-14,14,3,12,Hiver,11
Nantes,2023-12-14 12:00:00,-0.9,76.7,389.7,16.8,0.0,2023-12-14,14,3,12,Hiver,12
Nantes,2023-12-14 13:00:00,10.0,66.7,631.0,14.1,5.9,2023-12-14,14,3,12,Hiver,13
Nantes,2023-12-14 14:00:00,7.1,65.8,123.0,32.3,0.0,2023-12-14,14,3,12,Hiver,14
Nantes,2023-12-14 15:00:00,1.7,57.6,516.2,31.5,0.0,2023-12-14,14,3,12,Hiver,15
Nantes,2023-12-14 16:00:00,2.2,91.2,715.4,5.0,0.0,2023-12-14,14,3,12,Hiver,16
Nantes,2023-12-14 17:00:00,7.6,61.5,579.0,18.5,0.0,2023-12-14,14,3,12,Hiver,17
Nantes,2023-12-14 18:00:00,7.9,72.6,369.6,25.6,0.0,2023-12-14,14,3,12,Hiver,18
Nantes,2023-12-14 19:00:00,-1.3,65.6,303.0,38.4,0.0,2023-12-14,14,3,12,Hiver,19
Nantes,2023-12-14 20:00:00,1.2,41.9,344.5,16.8,0.0,2023-12-14,14,3,12,Hiver,20
Nantes,2023-12-14 21:00:00,6.8,82.3,42.1,23.8,7.7,2023-12-14,14,3,12,Hiver,21
Nantes,2023-12-14 22:00:00,3.3,74.4,37.1,9.0,0.0,2023-12-14,14,3,12,Hiver,22
Nantes,2023-12-14 23:00:00,1.5,49.8,8.0,26.2,0.0,2023-12-14,14,3,12,Hiver,23
Nantes,2023-12-15 00:00:00,1.4,56.8,19.1,32.8,12.6,2023-12-15,15,4,12,Hiver,0
Nantes,2023-12-15 01:00:00,9.4,63.2,17.5,19.5,0.0,2023-12-15,15,4,12,Hiver,1
Nantes,2023-12-15 02:00:00,5.9,82.4,38.1,15.4,0.0,2023-12-15,15,4,12,Hiver,2
Nantes,2023-12-15 03:00:00,8.2,31.2,30.7,18.6,1.1,2023-12-15,15,4,12,Hiver,3
Nantes,2023-12-15 04:00:00,5.8,41.2,27.2,35.4,0.0,2023-12-15,15,4,12,Hiver,4
Nantes,2023-12-15 05:00:00,4.5,63.6,46.3,9.6,0.0,2023-12-15,15,4,12,Hiver,5
Nantes,2023-12-15 06:00:00,11.0,83.4,126.7,0.7,0.0,2023-12-15,15,4,12,Hiver,6
Nantes,2023-12-15 07:00:00,-1.2,84.8,414.4,28.3,0.0,2023-12-15,15,4,12,Hiver,7
Nantes,2023-12-15 09:00:00,4.8,59.3,473.8,20.9,0.0,2023-12-15,15,4,12,Hiver,9
Nantes,2023-12-15 10:00:00,-1.1,58.4,120.3,38.7,10.4,2023-12-15,15,4,12,Hiver,10
Nantes,2023-12-15 11:00:00,8.6,30.5,142.3,6.8,0.0,2023-12-15,15,4,12,Hiver,11
Nantes,2023-12-15 12:00:00,11.4,78.8,101.5,14.7,0.0,2023-12-15,15,4,12,Hiver,12
Nantes,2023-12-15 13:00:00,-0.2,71.1,156.7,19.4,0.0,2023-12-15,15,4,12,Hiver,13
Nantes,2023-12-15 14:00:00,6.9,66.8,774.1,28.6,0.0,2023-12-15,15,4,12,Hiver,14
Nantes,2023-12-15 15:00:00,1.0,34.3,94.2,18.4,0.0,2023-12-15,15,4,12,Hiver,15
Nantes,2023-12-15 16:00:00,5.0,35.5,289.6,32.9,8.9,2023-12-15,15,4,12,Hiver,16
Nantes,2023-12-15 17:00:00,2.1,56.1,782.5,7.1,9.7,2023-12-15,15,4,12,Hiver,17
Nantes,2023-12-15 18:00:00,-0.7,66.9,358.1,16.6,0.0,2023-12-15,15,4,12,Hiver,18
Nantes,2023-12-15 19:00:00,-1.6,58.8,696.9,34.8,0.0,2023-12-15,15,4,12,Hiver,19
Nantes,2023-12-15 20:00:00,6.8,66.6,544.3,16.0,0.0,2023-12-15,15,4,12,Hiver,20
Nantes,2023-12-15 21:00:00,8.4,37.1,27.5,4.3,0.0,2023-12-15,15,4,12,Hiver,21
Nantes,2023-12-15 22:00:00,6.2,91.6,7.1,27.7,0.0,2023-12-15,15,4,12,Hiver,22
Nantes,2023-12-15 23:00:00,8.3,50.3,34.9,22.9,0.0,2023-12-15,15,4,12,Hiver,23
Nantes,2023-12-16 00:00:00,3.7,85.2,34.5,4.2,0.0,2023-12-16,16,5,12,Hiver,0
Nantes,2023-12-16 01:00:00,3.9,94.9,9.3,27.7,0.0,2023-12-16,16,5,12,Hiver,1
Nantes,2023-12-16 02:00:00,9.9,94.4,18.1,8.0,0.0,2023-12-16,16,5,12,Hiver,2
Nantes,2023-12-16 03:00:00,9.4,55.9,2.0,33.8,1.1,2023-12-16,16,5,12,Hiver,3
Nantes,2023-12-16 04:00:00,5.9,59.2,33.5,29.2,6.8,2023-12-16,16,5,12,Hiver,4
Nantes,2023-12-16 05:00:00,8.5,49.5,11.6,3.6,4.5,2023-12-16,16,5,12,Hiver,5
Nantes,2023-12-16 06:00:00,-0.7,47.1,780.9,16.4,0.0,2023-12-16,16,5,12,Hiver,6
Nantes,2023-12-16 07:00:00,1.6,67.2,705.9,7.2,0.0,2023-12-16,16,5,12,Hiver,7
Nantes,2023-12-16 09:00:00,6.4,67.4,554.1,17.7,0.0,2023-12-16,16,5,12,Hiver,9
Nantes,2023-12-16 10:00:00,-1.2,78.3,541.0,23.2,0.0,2023-12-16,16,5,12,Hiver,10
Nantes,2023-12-16 11:00:00,8.6,35.9,77.2,17.3,9.8,2023-12-16,16,5,12,Hiver,11
Nantes,2023-12-16 13:00:00,6.2,91.3,705.9,2.8,0.0,2023-12-16,16,5,12,Hiver,13
Nantes,2023-12-16 14:00:00,7.7,57.5,89.8,38.2,0.0,2023-12-16,16,5,12,Hiver,14
Nantes,2023-12-16 15:00:00,6.3,43.5,395.3,35.9,0.0,2023-12-16,16,5,12,Hiver,15
Nantes,2023-12-16 16:00:00,-0.6,79.8,176.4,0.9,0.0,2023-12-16,16,5,12,Hiver,16
Nantes,2023-12-16 18:00:00,0.0,31.6,6.7,21.7,0.0,2023-12-16,16,5,12,Hiver,18
Nantes,2023-12-16 19:00:00,0.8,36.0,329.5,6.7,0.0,2023-12-16,16,5,12,Hiver,19
Nantes,2023-12-16 20:00:00,0.1,47.9,326.6,32.4,0.0,2023-12-16,16,5,12,Hiver,20
Nantes,2023-12-16 21:00:00,-1.7,76.9,18.8,12.0,0.0,2023-12-16,16,5,12,Hiver,21
Nantes,2023-12-16 22:00:00,5.4,60.9,26.6,12.3,12.3,2023-12-16,16,5,12,Hiver,22
Nantes,2023-12-16 23:00:00,3.8,40.2,16.9,35.0,0.0,2023-12-16,16,5,12,Hiver,23
Nantes,2023-12-17 00:00:00,-1.1,39.4,45.9,6.7,0.0,2023-12-17,17,6,12,Hiver,0
Nantes,2023-12-17 01:00:00,0.9,65.5,24.2,37.5,0.0,2023-12-17,17,6,12,Hiver,1
Nantes,2023-12-17 02:00:00,-0.8,72.1,39.6,5.2,4.0,2023-12-17,17,6,12,Hiver,2
Nantes,2023-12-17 03:00:00,-1.9,89.2,33.1,13.5,0.0,2023-12-17,17,6,12,Hiver,3
Nantes,2023-12-17 04:00:00,8.1,38.6,19.2,31.3,0.0,2023-12-17,17,6,12,Hiver,4
Nantes,2023-12-17 05:00:00,10.2,38.7,24.6,6.9,0.0,2023-12-17,17,6,12,Hiver,5
Nantes,2023-12-17 06:00:00,9.5,87.6,403.2,4.8,0.0,2023-12-17,17,6,12,Hiver,6
Nantes,2023-12-17 07:00:00,4.9,68.3,275.9,13.2,0.0,2023-12-17,17,6,12,Hiver,7
Nantes,2023-12-17 08:00:00,4.1,70.0,71.7,37.2,0.0,2023-12-17,17,6,12,Hiver,8
Nantes,2023-12-17 09:00:00,9.4,93.7,733.0,26.9,0.0,2023-12-17,17,6,12,Hiver,9
Nantes,2023-12-17 10:00:00,9.0,82.6,766.8,24.4,0.0,2023-12-17,17,6,12,Hiver,10
Nantes,2023-12-17 11:00:00,-0.1,85.3,202.4,9.5,0.0,2023-12-17,17,6,12,Hiver,11
Nantes,2023-12-17 12:00:00,5.9,81.1,414.0,15.9,10.0,2023-12-17,17,6,12,Hiver,12
Nantes,2023-12-17 13:00:00,0.8,51.5,145.5,24.4,0.0,2023-12-17,17,6,12,Hiver,13
Nantes,2023-12-17 14:00:00,1.5,61.2,347.6,22.6,0.0,2023-12-17,17,6,12,Hiver,14
Nantes,2023-12-17 15:00:00,7.9,81.7,601.6,18.5,0.0,2023-12-17,17,6,12,Hiver,15
Nantes,2023-12-17 16:00:00,-0.3,61.1,38.7,10.9,0.0,2023-12-17,17,6,12,Hiver,16
Nantes,2023-12-17 17:00:00,11.7,81.4,743.3,12.2,14.9,2023-12-17,17,6,12,Hiver,17
Nantes,2023-12-17 18:00:00,6.0,63.8,228.5,38.1,2.0,2023-12-17,17,6,12,Hiver,18
Nantes,2023-12-17 19:00:00,2.9,79.8,500.7,32.6,0.0,2023-12-17,17,6,12,Hiver,19
Nantes,2023-12-17 20:00:00,2.6,68.7,558.9,32.7,6.0,2023-12-17,17,6,12,Hiver,20
Nantes,2023-12-17 21:00:00,2.9,90.7,39.5,34.8,0.0,2023-12-17,17,6,12,Hiver,21
Nantes,2023-12-17 22:00:00,6.0,45.8,28.7,15.8,0.0,2023-12-17,17,6,12,Hiver,22
Nantes,2023-12-17 23:00:00,10.6,76.0,3.2,30.6,9.8,2023-12-17,17,6,12,Hiver,23
Nantes,2023-12-18 00:00:00,0.5,37.2,32.1,27.3,13.0,2023-12-18,18,0,12,Hiver,0
Nantes,2023-12-18 01:00:00,10.2,38.8,20.3,29.4,0.0,2023-12-18,18,0,12,Hiver,1
Nantes,2023-12-18 02:00:00,-0.2,68.0,24.1,39.1,0.0,2023-12-18,18,0,12,Hiver,2
Nantes,2023-12-18 03:00:00,5.9,40.5,15.1,18.9,0.0,2023-12-18,18,0,12,Hiver,3
Nantes,2023-12-18 05:00:00,6.5,37.3,4.6,32.0,7.5,2023-12-18,18,0,12,Hiver,5
Nantes,2023-12-18 06:00:00,7.6,84.3,756.9,36.2,0.0,2023-12-18,18,0,12,Hiver,6
Nantes,2023-12-18 07:00:00,6.8,87.2,369.8,39.9,0.0,2023-12-18,18,0,12,Hiver,7
